 MUN,AÑO,SEXO,NOM_ENT,EDAD_QUIN,PORCENTAJE
"Milpa Alta","2029","Mujeres","Ciudad de México","15 a 19 años","0.0557251266162756"
"Milpa Alta","2029","Mujeres","Ciudad de México","20 a 24 años","0.0552482612295838"
"Milpa Alta","2029","Mujeres","Ciudad de México","25 a 29 años","0.0540333898872974"
"Milpa Alta","2029","Mujeres","Ciudad de México","30 a 34 años","0.056610733762989"
"Milpa Alta","2029","Mujeres","Ciudad de México","35 a 39 años","0.0602894096031833"
"Milpa Alta","2029","Mujeres","Ciudad de México","40 a 44 años","0.0580413299230646"
"Milpa Alta","2029","Mujeres","Ciudad de México","45 a 49 años","0.0525346701005516"
"Milpa Alta","2029","Mujeres","Ciudad de México","50 a 54 años","0.0480158028647575"
"Milpa Alta","2029","Mujeres","Ciudad de México","55 a 59 años","0.0410899008199473"
"Milpa Alta","2029","Mujeres","Ciudad de México","60 a 64 años","0.0321089360372509"
"Milpa Alta","2029","Mujeres","Ciudad de México","65 y más","0.0776949962174356"
"Milpa Alta","2030","Mujeres","Ciudad de México","Hasta 4 años","0.0493764119351405"
"Milpa Alta","2030","Mujeres","Ciudad de México","5 a 9 años","0.0491598487248986"
"Milpa Alta","2030","Mujeres","Ciudad de México","10 a 14 años","0.0518497917573763"
"Milpa Alta","2030","Mujeres","Ciudad de México","15 a 19 años","0.0530579865092518"
"Milpa Alta","2030","Mujeres","Ciudad de México","20 a 24 años","0.0528528213627069"
"Milpa Alta","2030","Mujeres","Ciudad de México","25 a 29 años","0.0522259278593752"
"Milpa Alta","2030","Mujeres","Ciudad de México","30 a 34 años","0.0548360844459743"
"Milpa Alta","2030","Mujeres","Ciudad de México","35 a 39 años","0.0587912125488122"
"Milpa Alta","2030","Mujeres","Ciudad de México","40 a 44 años","0.0570017165483928"
"Milpa Alta","2030","Mujeres","Ciudad de México","45 a 49 años","0.0519979665854365"
"Milpa Alta","2030","Mujeres","Ciudad de México","50 a 54 años","0.0477122946353873"
"Milpa Alta","2030","Mujeres","Ciudad de México","55 a 59 años","0.0415003499205555"
"Milpa Alta","2030","Mujeres","Ciudad de México","60 a 64 años","0.0327466370013062"
"Milpa Alta","2030","Mujeres","Ciudad de México","65 y más","0.0799232226429374"
"Tláhuac","2015","Hombres","Ciudad de México","Hasta 4 años","0.158653516043191"
"Tláhuac","2015","Hombres","Ciudad de México","5 a 9 años","0.166557490262988"
"Tláhuac","2015","Hombres","Ciudad de México","10 a 14 años","0.17562056684742"
"Tláhuac","2015","Hombres","Ciudad de México","15 a 19 años","0.181382961460178"
"Tláhuac","2015","Hombres","Ciudad de México","20 a 24 años","0.180312171656658"
"Tláhuac","2015","Hombres","Ciudad de México","25 a 29 años","0.165067215794172"
"Tláhuac","2015","Hombres","Ciudad de México","30 a 34 años","0.152140464660956"
"Tláhuac","2015","Hombres","Ciudad de México","35 a 39 años","0.148111204060082"
"Tláhuac","2015","Hombres","Ciudad de México","40 a 44 años","0.145119616052309"
"Tláhuac","2015","Hombres","Ciudad de México","45 a 49 años","0.126938267532748"
"Tláhuac","2015","Hombres","Ciudad de México","50 a 54 años","0.10512506493733"
"Tláhuac","2015","Hombres","Ciudad de México","55 a 59 años","0.0828813386064764"
"Tláhuac","2015","Hombres","Ciudad de México","60 a 64 años","0.0600856587686535"
"Tláhuac","2015","Hombres","Ciudad de México","65 y más","0.105202338428306"
"Tláhuac","2016","Hombres","Ciudad de México","Hasta 4 años","0.154727363295078"
"Tláhuac","2016","Hombres","Ciudad de México","5 a 9 años","0.162646523797795"
"Tláhuac","2016","Hombres","Ciudad de México","10 a 14 años","0.173238539030858"
"Tláhuac","2016","Hombres","Ciudad de México","15 a 19 años","0.17955619566622"
"Tláhuac","2016","Hombres","Ciudad de México","20 a 24 años","0.179489926540674"
"Tláhuac","2016","Hombres","Ciudad de México","25 a 29 años","0.165993114637856"
"Tláhuac","2016","Hombres","Ciudad de México","30 a 34 años","0.153125859427722"
"Tláhuac","2016","Hombres","Ciudad de México","35 a 39 años","0.147625522007424"
"Tláhuac","2016","Hombres","Ciudad de México","40 a 44 años","0.145394461447384"
"Tláhuac","2016","Hombres","Ciudad de México","45 a 49 años","0.129059122000356"
"Tláhuac","2016","Hombres","Ciudad de México","50 a 54 años","0.107333893675606"
"Tláhuac","2016","Hombres","Ciudad de México","55 a 59 años","0.0857853830189784"
"Tláhuac","2016","Hombres","Ciudad de México","60 a 64 años","0.0629667141227238"
"Tláhuac","2016","Hombres","Ciudad de México","65 y más","0.109962568988921"
"Tláhuac","2017","Hombres","Ciudad de México","Hasta 4 años","0.151661725836178"
"Tláhuac","2017","Hombres","Ciudad de México","5 a 9 años","0.158944229284593"
"Tláhuac","2017","Hombres","Ciudad de México","10 a 14 años","0.170658119505108"
"Tláhuac","2017","Hombres","Ciudad de México","15 a 19 años","0.177752758676401"
"Tláhuac","2017","Hombres","Ciudad de México","20 a 24 años","0.177719606156909"
"Tláhuac","2017","Hombres","Ciudad de México","25 a 29 años","0.166337241131314"
"Tláhuac","2017","Hombres","Ciudad de México","30 a 34 años","0.154103961438757"
"Tláhuac","2017","Hombres","Ciudad de México","35 a 39 años","0.147948643653072"
"Tláhuac","2017","Hombres","Ciudad de México","40 a 44 años","0.145528509730154"
"Tláhuac","2017","Hombres","Ciudad de México","45 a 49 años","0.131239773829092"
"Tláhuac","2017","Hombres","Ciudad de México","50 a 54 años","0.109381212644017"
"Tláhuac","2017","Hombres","Ciudad de México","55 a 59 años","0.0882520068877675"
"Tláhuac","2017","Hombres","Ciudad de México","60 a 64 años","0.0655204293560698"
"Tláhuac","2017","Hombres","Ciudad de México","65 y más","0.114586158204265"
"Tláhuac","2018","Hombres","Ciudad de México","Hasta 4 años","0.148870832432385"
"Tláhuac","2018","Hombres","Ciudad de México","5 a 9 años","0.155086687397243"
"Tláhuac","2018","Hombres","Ciudad de México","10 a 14 años","0.167828084051189"
"Tláhuac","2018","Hombres","Ciudad de México","15 a 19 años","0.176012661762925"
"Tláhuac","2018","Hombres","Ciudad de México","20 a 24 años","0.175459649755375"
"Tláhuac","2018","Hombres","Ciudad de México","25 a 29 años","0.166157987788389"
"Tláhuac","2018","Hombres","Ciudad de México","30 a 34 años","0.154953964515432"
"Tláhuac","2018","Hombres","Ciudad de México","35 a 39 años","0.148693868589969"
"Tláhuac","2018","Hombres","Ciudad de México","40 a 44 años","0.145298374863613"
"Tláhuac","2018","Hombres","Ciudad de México","45 a 49 años","0.133109990217218"
"Tláhuac","2018","Hombres","Ciudad de México","50 a 54 años","0.111343437600061"
"Tláhuac","2018","Hombres","Ciudad de México","55 a 59 años","0.0904948849154362"
"Tláhuac","2018","Hombres","Ciudad de México","60 a 64 años","0.0680315371687665"
"Tláhuac","2018","Hombres","Ciudad de México","65 y más","0.119351051469381"
"Tláhuac","2019","Hombres","Ciudad de México","Hasta 4 años","0.146381222544524"
"Tláhuac","2019","Hombres","Ciudad de México","5 a 9 años","0.15106497875756"
"Tláhuac","2019","Hombres","Ciudad de México","10 a 14 años","0.164739775266069"
"Tláhuac","2019","Hombres","Ciudad de México","15 a 19 años","0.174317669176887"
"Tláhuac","2019","Hombres","Ciudad de México","20 a 24 años","0.172944653171174"
"Tláhuac","2019","Hombres","Ciudad de México","25 a 29 años","0.165404137849478"
"Tláhuac","2019","Hombres","Ciudad de México","30 a 34 años","0.155593717034467"
"Tláhuac","2019","Hombres","Ciudad de México","35 a 39 años","0.149769471719912"
"Tláhuac","2019","Hombres","Ciudad de México","40 a 44 años","0.144930697570747"
"Tláhuac","2019","Hombres","Ciudad de México","45 a 49 años","0.134566641269561"
"Tláhuac","2019","Hombres","Ciudad de México","50 a 54 años","0.113251675051845"
"Tláhuac","2019","Hombres","Ciudad de México","55 a 59 años","0.0925235624494738"
"Tláhuac","2019","Hombres","Ciudad de México","60 a 64 años","0.0704445792608368"
"Tláhuac","2019","Hombres","Ciudad de México","65 y más","0.124257948516993"
"Tláhuac","2020","Hombres","Ciudad de México","Hasta 4 años","0.144212351190229"
"Tláhuac","2020","Hombres","Ciudad de México","5 a 9 años","0.146873504833598"
"Tláhuac","2020","Hombres","Ciudad de México","10 a 14 años","0.161454409171223"
"Tláhuac","2020","Hombres","Ciudad de México","15 a 19 años","0.172487108651022"
"Tláhuac","2020","Hombres","Ciudad de México","20 a 24 años","0.170413626437231"
"Tláhuac","2020","Hombres","Ciudad de México","25 a 29 años","0.164015769552965"
"Tláhuac","2020","Hombres","Ciudad de México","30 a 34 años","0.156010132342497"
"Tláhuac","2020","Hombres","Ciudad de México","35 a 39 años","0.151020469261181"
"Tláhuac","2020","Hombres","Ciudad de México","40 a 44 años","0.144622612376915"
"Tláhuac","2020","Hombres","Ciudad de México","45 a 49 años","0.135530337428738"
"Tláhuac","2020","Hombres","Ciudad de México","50 a 54 años","0.115094895075702"
"Tláhuac","2020","Hombres","Ciudad de México","55 a 59 años","0.0943489847976054"
"Tláhuac","2020","Hombres","Ciudad de México","60 a 64 años","0.0727271114452337"
"Tláhuac","2020","Hombres","Ciudad de México","65 y más","0.129298802647183"
"Tláhuac","2021","Hombres","Ciudad de México","Hasta 4 años","0.141828580224831"
"Tláhuac","2021","Hombres","Ciudad de México","5 a 9 años","0.143083602117189"
"Tláhuac","2021","Hombres","Ciudad de México","10 a 14 años","0.158055013718056"
"Tláhuac","2021","Hombres","Ciudad de México","15 a 19 años","0.1703942112615"
"Tláhuac","2021","Hombres","Ciudad de México","20 a 24 años","0.16801744413792"
"Tláhuac","2021","Hombres","Ciudad de México","25 a 29 años","0.161953356056264"
"Tláhuac","2021","Hombres","Ciudad de México","30 a 34 años","0.156233566015873"
"Tláhuac","2021","Hombres","Ciudad de México","35 a 39 años","0.152324117289237"
"Tláhuac","2021","Hombres","Ciudad de México","40 a 44 años","0.144594070943389"
"Tláhuac","2021","Hombres","Ciudad de México","45 a 49 años","0.135919981581165"
"Tláhuac","2021","Hombres","Ciudad de México","50 a 54 años","0.116850312650387"
"Tláhuac","2021","Hombres","Ciudad de México","55 a 59 años","0.0960369407364224"
"Tláhuac","2021","Hombres","Ciudad de México","60 a 64 años","0.0748681643927632"
"Tláhuac","2021","Hombres","Ciudad de México","65 y más","0.134476151085533"
"Tláhuac","2022","Hombres","Ciudad de México","Hasta 4 años","0.139160058993361"
"Tláhuac","2022","Hombres","Ciudad de México","5 a 9 años","0.139849961732653"
"Tláhuac","2022","Hombres","Ciudad de México","10 a 14 años","0.154549341064992"
"Tláhuac","2022","Hombres","Ciudad de México","15 a 19 años","0.16800244448119"
"Tláhuac","2022","Hombres","Ciudad de México","20 a 24 años","0.165732441919648"
"Tláhuac","2022","Hombres","Ciudad de México","25 a 29 años","0.159345277849426"
"Tláhuac","2022","Hombres","Ciudad de México","30 a 34 años","0.156162823277853"
"Tláhuac","2022","Hombres","Ciudad de México","35 a 39 años","0.153558996810201"
"Tláhuac","2022","Hombres","Ciudad de México","40 a 44 años","0.144979722423197"
"Tláhuac","2022","Hombres","Ciudad de México","45 a 49 años","0.135777310078121"
"Tláhuac","2022","Hombres","Ciudad de México","50 a 54 años","0.118451849351057"
"Tláhuac","2022","Hombres","Ciudad de México","55 a 59 años","0.0975989826827736"
"Tláhuac","2022","Hombres","Ciudad de México","60 a 64 años","0.0768128807957116"
"Tláhuac","2022","Hombres","Ciudad de México","65 y más","0.13974981456082"
"Tláhuac","2023","Hombres","Ciudad de México","Hasta 4 años","0.136547764731491"
"Tláhuac","2023","Hombres","Ciudad de México","5 a 9 años","0.136871152659397"
"Tláhuac","2023","Hombres","Ciudad de México","10 a 14 años","0.150854892714382"
"Tláhuac","2023","Hombres","Ciudad de México","15 a 19 años","0.165306987699438"
"Tláhuac","2023","Hombres","Ciudad de México","20 a 24 años","0.163533929749883"
"Tláhuac","2023","Hombres","Ciudad de México","25 a 29 años","0.156397092720226"
"Tláhuac","2023","Hombres","Ciudad de México","30 a 34 años","0.15568340901726"
"Tláhuac","2023","Hombres","Ciudad de México","35 a 39 años","0.154646337386388"
"Tláhuac","2023","Hombres","Ciudad de México","40 a 44 años","0.145725291099316"
"Tláhuac","2023","Hombres","Ciudad de México","45 a 49 años","0.135287666943442"
"Tláhuac","2023","Hombres","Ciudad de México","50 a 54 años","0.119776197711796"
"Tláhuac","2023","Hombres","Ciudad de México","55 a 59 años","0.0991016729415076"
"Tláhuac","2023","Hombres","Ciudad de México","60 a 64 años","0.0785721151733839"
"Tláhuac","2023","Hombres","Ciudad de México","65 y más","0.145123120474939"
"Tláhuac","2024","Hombres","Ciudad de México","Hasta 4 años","0.134012445976966"
"Tláhuac","2024","Hombres","Ciudad de México","5 a 9 años","0.13419129318154"
"Tláhuac","2024","Hombres","Ciudad de México","10 a 14 años","0.146967690358258"
"Tláhuac","2024","Hombres","Ciudad de México","15 a 19 años","0.162303838150434"
"Tláhuac","2024","Hombres","Ciudad de México","20 a 24 años","0.161398424177281"
"Tláhuac","2024","Hombres","Ciudad de México","25 a 29 años","0.15336147792176"
"Tláhuac","2024","Hombres","Ciudad de México","30 a 34 años","0.154747543757204"
"Tláhuac","2024","Hombres","Ciudad de México","35 a 39 años","0.155530000277213"
"Tláhuac","2024","Hombres","Ciudad de México","40 a 44 años","0.146744131352541"
"Tláhuac","2024","Hombres","Ciudad de México","45 a 49 años","0.134627233242688"
"Tláhuac","2024","Hombres","Ciudad de México","50 a 54 años","0.120721863087099"
"Tláhuac","2024","Hombres","Ciudad de México","55 a 59 años","0.10055684077144"
"Tláhuac","2024","Hombres","Ciudad de México","60 a 64 años","0.080145903549491"
"Tláhuac","2024","Hombres","Ciudad de México","65 y más","0.150555812400013"
"Tláhuac","2025","Hombres","Ciudad de México","Hasta 4 años","0.131552491999596"
"Tláhuac","2025","Hombres","Ciudad de México","5 a 9 años","0.131799054857322"
"Tláhuac","2025","Hombres","Ciudad de México","10 a 14 años","0.142860761247133"
"Tláhuac","2025","Hombres","Ciudad de México","15 a 19 años","0.159033043233452"
"Tláhuac","2025","Hombres","Ciudad de México","20 a 24 años","0.159156324662315"
"Tláhuac","2025","Hombres","Ciudad de México","25 a 29 años","0.150448172823528"
"Tláhuac","2025","Hombres","Ciudad de México","30 a 34 años","0.153317267895252"
"Tláhuac","2025","Hombres","Ciudad de México","35 a 39 años","0.156152740759104"
"Tláhuac","2025","Hombres","Ciudad de México","40 a 44 años","0.147870470220026"
"Tláhuac","2025","Hombres","Ciudad de México","45 a 49 años","0.133984498368987"
"Tláhuac","2025","Hombres","Ciudad de México","50 a 54 años","0.121208059377716"
"Tláhuac","2025","Hombres","Ciudad de México","55 a 59 años","0.101964949072442"
"Tláhuac","2025","Hombres","Ciudad de México","60 a 64 años","0.0815674762969038"
"Tláhuac","2025","Hombres","Ciudad de México","65 y más","0.156007044524993"
"Tláhuac","2026","Hombres","Ciudad de México","Hasta 4 años","0.129166423608547"
"Tláhuac","2026","Hombres","Ciudad de México","5 a 9 años","0.129245101381368"
"Tláhuac","2026","Hombres","Ciudad de México","10 a 14 años","0.13905734362034"
"Tláhuac","2026","Hombres","Ciudad de México","15 a 19 años","0.155557196549103"
"Tláhuac","2026","Hombres","Ciudad de México","20 a 24 años","0.156681164732261"
"Tláhuac","2026","Hombres","Ciudad de México","25 a 29 años","0.147801816085311"
"Tláhuac","2026","Hombres","Ciudad de México","30 a 34 años","0.151376034907754"
"Tláhuac","2026","Hombres","Ciudad de México","35 a 39 años","0.156557528232114"
"Tláhuac","2026","Hombres","Ciudad de México","40 a 44 años","0.148948263632132"
"Tláhuac","2026","Hombres","Ciudad de México","45 a 49 años","0.133561139204696"
"Tláhuac","2026","Hombres","Ciudad de México","50 a 54 años","0.121186249508123"
"Tláhuac","2026","Hombres","Ciudad de México","55 a 59 años","0.103292676032244"
"Tláhuac","2026","Hombres","Ciudad de México","60 a 64 años","0.0828701741442584"
"Tláhuac","2026","Hombres","Ciudad de México","65 y más","0.161469269192515"
"Tláhuac","2027","Hombres","Ciudad de México","Hasta 4 años","0.126886869993837"
"Tláhuac","2027","Hombres","Ciudad de México","5 a 9 años","0.126447151855419"
"Tláhuac","2027","Hombres","Ciudad de México","10 a 14 años","0.135703782410327"
"Tláhuac","2027","Hombres","Ciudad de México","15 a 19 años","0.151883154939309"
"Tláhuac","2027","Hombres","Ciudad de México","20 a 24 años","0.153946447742656"
"Tláhuac","2027","Hombres","Ciudad de México","25 a 29 años","0.145422680751778"
"Tláhuac","2027","Hombres","Ciudad de México","30 a 34 años","0.149019349627559"
"Tláhuac","2027","Hombres","Ciudad de México","35 a 39 años","0.156629855869414"
"Tláhuac","2027","Hombres","Ciudad de México","40 a 44 años","0.149864961432209"
"Tláhuac","2027","Hombres","Ciudad de México","45 a 49 años","0.133460092421988"
"Tláhuac","2027","Hombres","Ciudad de México","50 a 54 años","0.120663167111609"
"Tláhuac","2027","Hombres","Ciudad de México","55 a 59 años","0.104483794582627"
"Tláhuac","2027","Hombres","Ciudad de México","60 a 64 años","0.0840876378544551"
"Tláhuac","2027","Hombres","Ciudad de México","65 y más","0.166878670941779"
"Tláhuac","2028","Hombres","Ciudad de México","Hasta 4 años","0.124713415946167"
"Tláhuac","2028","Hombres","Ciudad de México","5 a 9 años","0.123751819397235"
"Tláhuac","2028","Hombres","Ciudad de México","10 a 14 años","0.132485378641651"
"Tláhuac","2028","Hombres","Ciudad de México","15 a 19 años","0.147938800828014"
"Tláhuac","2028","Hombres","Ciudad de México","20 a 24 años","0.150948032381142"
"Tláhuac","2028","Hombres","Ciudad de México","25 a 29 años","0.143277885790838"
"Tláhuac","2028","Hombres","Ciudad de México","30 a 34 años","0.146479436653753"
"Tláhuac","2028","Hombres","Ciudad de México","35 a 39 años","0.156242469850554"
"Tláhuac","2028","Hombres","Ciudad de México","40 a 44 años","0.150518142159266"
"Tláhuac","2028","Hombres","Ciudad de México","45 a 49 años","0.133616668699218"
"Tláhuac","2028","Hombres","Ciudad de México","50 a 54 años","0.119814929996903"
"Tláhuac","2028","Hombres","Ciudad de México","55 a 59 años","0.105413607564077"
"Tláhuac","2028","Hombres","Ciudad de México","60 a 64 años","0.0852427058376603"
"Tláhuac","2028","Hombres","Ciudad de México","65 y más","0.172227598363974"
"Tláhuac","2029","Hombres","Ciudad de México","Hasta 4 años","0.122645235882031"
"Tláhuac","2029","Hombres","Ciudad de México","5 a 9 años","0.121135162157507"
"Tláhuac","2029","Hombres","Ciudad de México","10 a 14 años","0.129434890673501"
"Tláhuac","2029","Hombres","Ciudad de México","15 a 19 años","0.143684082585364"
"Tláhuac","2029","Hombres","Ciudad de México","20 a 24 años","0.147669314745575"
"Tláhuac","2029","Hombres","Ciudad de México","25 a 29 años","0.141356525340797"
"Tláhuac","2029","Hombres","Ciudad de México","30 a 34 años","0.143956577092045"
"Tláhuac","2029","Hombres","Ciudad de México","35 a 39 años","0.155344576683758"
"Tláhuac","2029","Hombres","Ciudad de México","40 a 44 años","0.150825709447964"
"Tláhuac","2029","Hombres","Ciudad de México","45 a 49 años","0.133908342158181"
"Tláhuac","2029","Hombres","Ciudad de México","50 a 54 años","0.118784897037383"
"Tláhuac","2029","Hombres","Ciudad de México","55 a 59 años","0.10600036309893"
"Tláhuac","2029","Hombres","Ciudad de México","60 a 64 años","0.0863694046801159"
"Tláhuac","2029","Hombres","Ciudad de México","65 y más","0.177496109289372"
"Tláhuac","2030","Hombres","Ciudad de México","Hasta 4 años","0.120705494550586"
"Tláhuac","2030","Hombres","Ciudad de México","5 a 9 años","0.118631046957743"
"Tláhuac","2030","Hombres","Ciudad de México","10 a 14 años","0.126518507036025"
"Tláhuac","2030","Hombres","Ciudad de México","15 a 19 años","0.139113367421142"
"Tláhuac","2030","Hombres","Ciudad de México","20 a 24 años","0.144174107702583"
"Tláhuac","2030","Hombres","Ciudad de México","25 a 29 años","0.139535095777929"
"Tláhuac","2030","Hombres","Ciudad de México","30 a 34 años","0.14165513562556"
"Tláhuac","2030","Hombres","Ciudad de México","35 a 39 años","0.153873859908679"
"Tláhuac","2030","Hombres","Ciudad de México","40 a 44 años","0.15073939239202"
"Tláhuac","2030","Hombres","Ciudad de México","45 a 49 años","0.134178005840368"
"Tláhuac","2030","Hombres","Ciudad de México","50 a 54 años","0.117741997989382"
"Tláhuac","2030","Hombres","Ciudad de México","55 a 59 años","0.106184361400685"
"Tláhuac","2030","Hombres","Ciudad de México","60 a 64 años","0.0874573427466142"
"Tláhuac","2030","Hombres","Ciudad de México","65 y más","0.182665368807147"
"Tláhuac","2015","Mujeres","Ciudad de México","Hasta 4 años","0.152869043290155"
"Tláhuac","2015","Mujeres","Ciudad de México","5 a 9 años","0.166425021421316"
"Tláhuac","2015","Mujeres","Ciudad de México","10 a 14 años","0.176017973372438"
"Tláhuac","2015","Mujeres","Ciudad de México","15 a 19 años","0.178369295312126"
"Tláhuac","2015","Mujeres","Ciudad de México","20 a 24 años","0.17865631113575"
"Tláhuac","2015","Mujeres","Ciudad de México","25 a 29 años","0.174858871007803"
"Tláhuac","2015","Mujeres","Ciudad de México","30 a 34 años","0.173997823536931"
"Tláhuac","2015","Mujeres","Ciudad de México","35 a 39 años","0.173423791889683"
"Tláhuac","2015","Mujeres","Ciudad de México","40 a 44 años","0.165619169301141"
"Tláhuac","2015","Mujeres","Ciudad de México","45 a 49 años","0.142370887587603"
"Tláhuac","2015","Mujeres","Ciudad de México","50 a 54 años","0.117367393721904"
"Tláhuac","2015","Mujeres","Ciudad de México","55 a 59 años","0.0929268924333135"
"Tláhuac","2015","Mujeres","Ciudad de México","60 a 64 años","0.0686519771968136"
"Tláhuac","2015","Mujeres","Ciudad de México","65 y más","0.132987677969129"
"Tláhuac","2016","Mujeres","Ciudad de México","Hasta 4 años","0.148707917724672"
"Tláhuac","2016","Mujeres","Ciudad de México","5 a 9 años","0.162966824571266"
"Tláhuac","2016","Mujeres","Ciudad de México","10 a 14 años","0.174077947954438"
"Tláhuac","2016","Mujeres","Ciudad de México","15 a 19 años","0.176861251227359"
"Tláhuac","2016","Mujeres","Ciudad de México","20 a 24 años","0.177236776272119"
"Tláhuac","2016","Mujeres","Ciudad de México","25 a 29 años","0.17425466562256"
"Tláhuac","2016","Mujeres","Ciudad de México","30 a 34 años","0.173879140577801"
"Tláhuac","2016","Mujeres","Ciudad de México","35 a 39 años","0.17337107728195"
"Tláhuac","2016","Mujeres","Ciudad de México","40 a 44 años","0.167517304525408"
"Tláhuac","2016","Mujeres","Ciudad de México","45 a 49 años","0.145703717366597"
"Tláhuac","2016","Mujeres","Ciudad de México","50 a 54 años","0.120190104031482"
"Tláhuac","2016","Mujeres","Ciudad de México","55 a 59 años","0.0961675460211465"
"Tláhuac","2016","Mujeres","Ciudad de México","60 a 64 años","0.0717694629660514"
"Tláhuac","2016","Mujeres","Ciudad de México","65 y más","0.137961274532002"
"Tláhuac","2017","Mujeres","Ciudad de México","Hasta 4 años","0.145075425297096"
"Tláhuac","2017","Mujeres","Ciudad de México","5 a 9 años","0.159585177994772"
"Tláhuac","2017","Mujeres","Ciudad de México","10 a 14 años","0.17200632196445"
"Tláhuac","2017","Mujeres","Ciudad de México","15 a 19 años","0.17544313315179"
"Tláhuac","2017","Mujeres","Ciudad de México","20 a 24 años","0.175188963835685"
"Tláhuac","2017","Mujeres","Ciudad de México","25 a 29 años","0.17314455846701"
"Tláhuac","2017","Mujeres","Ciudad de México","30 a 34 años","0.173553439540745"
"Tláhuac","2017","Mujeres","Ciudad de México","35 a 39 años","0.173498185341591"
"Tláhuac","2017","Mujeres","Ciudad de México","40 a 44 años","0.169000493530507"
"Tláhuac","2017","Mujeres","Ciudad de México","45 a 49 años","0.149097930995462"
"Tláhuac","2017","Mujeres","Ciudad de México","50 a 54 años","0.122940593116255"
"Tláhuac","2017","Mujeres","Ciudad de México","55 a 59 años","0.0990155248828445"
"Tláhuac","2017","Mujeres","Ciudad de México","60 a 64 años","0.0745158129782389"
"Tláhuac","2017","Mujeres","Ciudad de México","65 y más","0.142909460690284"
"Tláhuac","2018","Mujeres","Ciudad de México","Hasta 4 años","0.141725917294842"
"Tláhuac","2018","Mujeres","Ciudad de México","5 a 9 años","0.15604892829038"
"Tláhuac","2018","Mujeres","Ciudad de México","10 a 14 años","0.169741505597311"
"Tláhuac","2018","Mujeres","Ciudad de México","15 a 19 años","0.174010758295595"
"Tláhuac","2018","Mujeres","Ciudad de México","20 a 24 años","0.172827312599438"
"Tláhuac","2018","Mujeres","Ciudad de México","25 a 29 años","0.171710228344188"
"Tláhuac","2018","Mujeres","Ciudad de México","30 a 34 años","0.173048517402458"
"Tláhuac","2018","Mujeres","Ciudad de México","35 a 39 años","0.173667890850914"
"Tláhuac","2018","Mujeres","Ciudad de México","40 a 44 años","0.169885288719274"
"Tláhuac","2018","Mujeres","Ciudad de México","45 a 49 años","0.152244205678438"
"Tláhuac","2018","Mujeres","Ciudad de México","50 a 54 años","0.125655388355447"
"Tláhuac","2018","Mujeres","Ciudad de México","55 a 59 años","0.101621486507337"
"Tláhuac","2018","Mujeres","Ciudad de México","60 a 64 años","0.0772004762539409"
"Tláhuac","2018","Mujeres","Ciudad de México","65 y más","0.148030254180909"
"Tláhuac","2019","Mujeres","Ciudad de México","Hasta 4 años","0.13871890741587"
"Tláhuac","2019","Mujeres","Ciudad de México","5 a 9 años","0.152371558504932"
"Tláhuac","2019","Mujeres","Ciudad de México","10 a 14 años","0.167175771405236"
"Tláhuac","2019","Mujeres","Ciudad de México","15 a 19 años","0.172523890201682"
"Tláhuac","2019","Mujeres","Ciudad de México","20 a 24 años","0.170331493676431"
"Tláhuac","2019","Mujeres","Ciudad de México","25 a 29 años","0.169966094255556"
"Tláhuac","2019","Mujeres","Ciudad de México","30 a 34 años","0.172324581426659"
"Tláhuac","2019","Mujeres","Ciudad de México","35 a 39 años","0.173797251819883"
"Tláhuac","2019","Mujeres","Ciudad de México","40 a 44 años","0.170309348256984"
"Tláhuac","2019","Mujeres","Ciudad de México","45 a 49 años","0.154973645289952"
"Tláhuac","2019","Mujeres","Ciudad de México","50 a 54 años","0.128354851114684"
"Tláhuac","2019","Mujeres","Ciudad de México","55 a 59 años","0.104028107852179"
"Tláhuac","2019","Mujeres","Ciudad de México","60 a 64 años","0.079801018977185"
"Tláhuac","2019","Mujeres","Ciudad de México","65 y más","0.153312738831428"
"Tláhuac","2020","Mujeres","Ciudad de México","Hasta 4 años","0.136084744437773"
"Tláhuac","2020","Mujeres","Ciudad de México","5 a 9 años","0.14849237329998"
"Tláhuac","2020","Mujeres","Ciudad de México","10 a 14 años","0.164370590038748"
"Tláhuac","2020","Mujeres","Ciudad de México","15 a 19 años","0.170823887623917"
"Tláhuac","2020","Mujeres","Ciudad de México","20 a 24 años","0.167907706756392"
"Tláhuac","2020","Mujeres","Ciudad de México","25 a 29 años","0.167852266055488"
"Tláhuac","2020","Mujeres","Ciudad de México","30 a 34 años","0.17134503021241"
"Tláhuac","2020","Mujeres","Ciudad de México","35 a 39 años","0.173828773612888"
"Tláhuac","2020","Mujeres","Ciudad de México","40 a 44 años","0.170413626437231"
"Tláhuac","2020","Mujeres","Ciudad de México","45 a 49 años","0.157218739622194"
"Tláhuac","2020","Mujeres","Ciudad de México","50 a 54 años","0.131050728795734"
"Tláhuac","2020","Mujeres","Ciudad de México","55 a 59 años","0.106235471071319"
"Tláhuac","2020","Mujeres","Ciudad de México","60 a 64 años","0.0822850882810001"
"Tláhuac","2020","Mujeres","Ciudad de México","65 y más","0.15873781482695"
"Tláhuac","2021","Mujeres","Ciudad de México","Hasta 4 años","0.133443256961734"
"Tláhuac","2021","Mujeres","Ciudad de México","5 a 9 años","0.144860624265659"
"Tláhuac","2021","Mujeres","Ciudad de México","10 a 14 años","0.161398036634866"
