persona_id,hogar_id,vivienda_id,upm_diseno,estrato_diseno,anio,cobertura,edad,sexo_codigo,sexo,grupo_edad,factor,asiste_servicio_educativo_cuidado,razon_no_asiste_codigo,razon_no_asiste,horas_diarias_servicio,pago_mensual_servicio_pesos,pago_mensual_topado_98000,modulo_0a5_aplicable,recibio_cuidado_dentro_hogar,recibio_cuidado_otro_hogar,cuidado_otro_hogar_remunerado,pago_semanal_cuidado_externo_pesos,pago_semanal_topado_98000,necesita_mas_cuidado_modulo_0a5,complementaria_con_servicio_educativo_cuidado,cuidador_principal_parentesco_codigo,cuidador_principal_parentesco,cuidador_principal_sexo_codigo,cuidador_principal_edad,n_integrantes,n_ninos_0a5,n_adultos_18mas,barrera_economica_distancia_horario,necesidad_y_preferencia_servicio,P3_10,P3_11,P3_12,P3_14,PN_C0005,P4_16,P4_18,P4_18A,P4_19,P4_21,P4_22,P4_24,P4_25_2,cuidador_id,cuidador_cpea_codigo,cuidador_participa_mercado_laboral
06304104,063041,6304,00063,0006,2022,nacional,0,2,mujer,0-2,9968,0,5.0,Enfermedad o discapacidad,,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,25.0,4,2,2,0.0,0.0,2,5.0,,,1,1.0,02,1.0,2.0,,,2.0,,06304102,1.0,1.0
06305105,063051,6305,00063,0006,2022,nacional,0,2,mujer,0-2,9968,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,1.0,0.0,1.0,Madre,2.0,28.0,5,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,1.0,2.0,06305102,1.0,1.0
06402105,064021,6402,00064,0006,2022,nacional,1,1,hombre,0-2,7050,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,1.0,1.0,1.0,Madre,2.0,20.0,5,1,4,0.0,1.0,2,1.0,,,1,1.0,04,1.0,1.0,2.0,,1.0,1.0,06402104,1.0,1.0
06404103,064041,6404,00064,0006,2022,nacional,1,1,hombre,0-2,7050,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,18.0,3,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,06404102,2.0,0.0
06502106,065021,6502,00065,0008,2022,nacional,5,1,hombre,3-5,7723,1,,,4.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,41.0,6,1,4,,0.0,1,,4.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,06502102,2.0,0.0
06602108,066021,6602,00066,0005,2022,nacional,2,2,mujer,0-2,7713,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,24.0,9,2,4,0.0,0.0,2,1.0,,,1,1.0,04,1.0,2.0,,,2.0,,06602104,1.0,1.0
06602109,066021,6602,00066,0005,2022,nacional,0,1,hombre,0-2,7713,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,24.0,9,2,4,0.0,0.0,2,1.0,,,1,1.0,04,1.0,2.0,,,2.0,,06602104,1.0,1.0
06706103,067061,6706,00067,0005,2022,nacional,4,1,hombre,3-5,7181,0,6.0,Otra razón,,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,29.0,4,1,2,0.0,0.0,2,6.0,,,1,1.0,02,1.0,2.0,,,2.0,,06706102,1.0,1.0
06713105,067131,6713,00067,0005,2022,nacional,3,2,mujer,3-5,7181,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,24.0,6,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,06713102,2.0,0.0
06713106,067131,6713,00067,0005,2022,nacional,0,2,mujer,0-2,7181,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,24.0,6,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,06713102,2.0,0.0
06716104,067161,6716,00067,0005,2022,nacional,5,1,hombre,3-5,7181,1,,,4.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,21.0,6,2,3,,0.0,1,,4.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,06716102,2.0,0.0
06716105,067161,6716,00067,0005,2022,nacional,2,2,mujer,0-2,7181,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,21.0,6,2,3,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,06716102,2.0,0.0
06718104,067181,6718,00067,0005,2022,nacional,5,1,hombre,3-5,7181,1,,,4.0,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,48.0,6,1,5,,0.0,1,,4.0,99999.0,1,1.0,06,1.0,2.0,,,2.0,,06718106,2.0,0.0
06801104,068011,6801,00068,0007,2022,nacional,2,1,hombre,0-2,5838,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,45.0,4,1,2,0.0,0.0,2,1.0,,,1,1.0,01,1.0,2.0,,,2.0,,06801101,2.0,0.0
06802102,068021,6802,00068,0007,2022,nacional,2,1,hombre,0-2,5838,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,29.0,4,1,2,0.0,0.0,2,1.0,,,1,1.0,04,1.0,1.0,2.0,,2.0,,06802104,1.0,1.0
06803103,068031,6803,00068,0007,2022,nacional,3,1,hombre,3-5,5838,1,,,6.0,250.0,0,1,1.0,1.0,,,0,0.0,,1.0,Madre,2.0,28.0,4,2,2,,0.0,1,,6.0,250.0,1,1.0,01,1.0,1.0,,,2.0,,06803101,1.0,1.0
06803104,068031,6803,00068,0007,2022,nacional,1,1,hombre,0-2,5838,1,,,6.0,250.0,0,1,1.0,1.0,,,0,0.0,,1.0,Madre,2.0,28.0,4,2,2,,0.0,1,,6.0,250.0,1,1.0,01,1.0,1.0,,,2.0,,06803101,1.0,1.0
06804103,068041,6804,00068,0007,2022,nacional,1,2,mujer,0-2,5838,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,37.0,3,1,2,0.0,0.0,2,1.0,,,1,1.0,01,1.0,1.0,2.0,,2.0,,06804101,2.0,0.0
06902106,069021,6902,00069,0005,2022,nacional,4,1,hombre,3-5,5852,1,,,4.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,32.0,6,1,2,,0.0,1,,4.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,06902102,1.0,1.0
06915103,069151,6915,00069,0005,2022,nacional,4,1,hombre,3-5,5852,1,,,5.0,3600.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,38.0,3,1,2,,0.0,1,,5.0,3600.0,1,1.0,02,1.0,2.0,,,2.0,,06915102,2.0,0.0
06917104,069171,6917,00069,0005,2022,nacional,2,2,mujer,0-2,5852,1,,,6.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,34.0,4,1,2,,0.0,1,,6.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,06917102,1.0,1.0
07301105,073011,7301,00073,0012,2022,nacional,1,1,hombre,0-2,770,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,1.0,500.0,0,0.0,,1.0,Madre,2.0,38.0,5,1,3,0.0,0.0,2,1.0,,,1,1.0,01,1.0,1.0,1.0,500.0,2.0,,07301101,1.0,1.0
07501108,075011,7501,00075,0012,2022,nacional,1,2,mujer,0-2,719,0,2.0,No puede pagar los gastos escolares,,,0,1,1.0,0.0,,,0,0.0,,8.0,Otro parentesco mujer,2.0,66.0,8,1,6,1.0,0.0,2,2.0,,,1,1.0,02,8.0,2.0,,,2.0,,07501102,2.0,0.0
07503105,075031,7503,00075,0012,2022,nacional,0,1,hombre,0-2,719,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,23.0,5,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,1.0,2.0,,2.0,,07503102,1.0,1.0
07702106,077021,7702,00077,0012,2022,nacional,0,2,mujer,0-2,722,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,26.0,6,1,5,0.0,0.0,2,1.0,,,1,1.0,03,1.0,2.0,,,2.0,,07702103,1.0,1.0
07801103,078011,7801,00078,0012,2022,nacional,5,2,mujer,3-5,839,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,32.0,3,1,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,07801102,1.0,1.0
07904107,079041,7904,00079,0012,2022,nacional,3,2,mujer,3-5,809,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,18.0,8,2,3,0.0,0.0,2,1.0,,,1,1.0,03,1.0,2.0,,,2.0,,07904103,1.0,1.0
07904108,079041,7904,00079,0012,2022,nacional,1,2,mujer,0-2,809,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,40.0,8,2,3,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,07904102,2.0,0.0
08001104,080011,8001,00080,0013,2022,nacional,3,1,hombre,3-5,1189,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,36.0,4,1,2,0.0,0.0,2,1.0,,,1,1.0,01,1.0,1.0,2.0,,2.0,,08001101,1.0,1.0
08004104,080041,8004,00080,0013,2022,nacional,5,1,hombre,3-5,1189,1,,,3.0,0.0,0,1,1.0,1.0,0.0,,0,1.0,0.0,1.0,Madre,2.0,34.0,4,1,1,,0.0,1,,3.0,0.0,1,1.0,01,1.0,1.0,2.0,,1.0,2.0,08004101,1.0,1.0
08005104,080051,8005,00080,0013,2022,nacional,1,2,mujer,0-2,1189,1,,,9.0,0.0,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,30.0,4,1,2,,0.0,1,,9.0,0.0,1,1.0,01,1.0,1.0,2.0,,2.0,,08005101,1.0,1.0
08202103,082021,8202,00082,0013,2022,nacional,4,1,hombre,3-5,831,1,,,3.0,50.0,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,33.0,3,1,2,,0.0,1,,3.0,50.0,1,1.0,02,1.0,1.0,2.0,,2.0,,08202102,1.0,1.0
08301104,083011,8301,00083,0013,2022,nacional,1,1,hombre,0-2,1736,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,34.0,4,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,08301102,1.0,1.0
08502103,085021,8502,00085,0013,2022,nacional,0,2,mujer,0-2,1482,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,28.0,3,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,1.0,2.0,,2.0,,08502102,1.0,1.0
08601103,086011,8601,00086,0013,2022,nacional,0,1,hombre,0-2,817,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,22.0,3,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,1.0,2.0,,2.0,,08601102,1.0,1.0
08602104,086021,8602,00086,0013,2022,nacional,2,2,mujer,0-2,817,0,2.0,No puede pagar los gastos escolares,,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,29.0,4,1,2,1.0,0.0,2,2.0,,,1,1.0,02,1.0,2.0,,,2.0,,08602102,2.0,0.0
08603103,086031,8603,00086,0013,2022,nacional,4,1,hombre,3-5,817,1,,,3.0,50.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,36.0,3,1,2,,0.0,1,,3.0,50.0,1,1.0,02,1.0,2.0,,,2.0,,08603102,2.0,0.0
08701103,087011,8701,00087,0011,2022,nacional,0,1,hombre,0-2,1158,1,,,6.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,30.0,3,1,2,,0.0,1,,6.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,08701102,1.0,1.0
08705105,087051,8705,00087,0011,2022,nacional,1,2,mujer,0-2,1158,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,38.0,5,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,08705102,1.0,1.0
08901106,089011,8901,00089,0009,2022,nacional,2,1,hombre,0-2,1857,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,35.0,6,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,08901102,2.0,0.0
08904104,089041,8904,00089,0009,2022,nacional,2,1,hombre,0-2,1857,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,47.0,5,1,3,0.0,0.0,2,1.0,,,1,1.0,05,3.0,2.0,,,2.0,,08904105,2.0,0.0
08905103,089051,8905,00089,0009,2022,nacional,2,2,mujer,0-2,1857,0,6.0,Otra razón,,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,26.0,3,1,2,0.0,0.0,2,6.0,,,1,1.0,01,1.0,1.0,2.0,,2.0,,08905101,1.0,1.0
08912105,089121,8912,00089,0009,2022,nacional,0,2,mujer,0-2,1857,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,32.0,5,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,08912102,1.0,1.0
09013103,090131,9013,00090,0010,2022,nacional,2,1,hombre,0-2,1616,1,,,6.0,100.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,39.0,3,1,2,,0.0,1,,6.0,100.0,1,1.0,02,1.0,2.0,,,2.0,,09013102,1.0,1.0
09017103,090171,9017,00090,0010,2022,nacional,5,1,hombre,3-5,1616,1,,,6.0,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,39.0,3,1,2,,0.0,1,,6.0,99999.0,1,1.0,01,1.0,2.0,,,2.0,,09017101,,
09018104,090181,9018,00090,0010,2022,nacional,3,1,hombre,3-5,1616,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,31.0,4,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,09018102,1.0,1.0
09105105,091051,9105,00091,0009,2022,nacional,5,1,hombre,3-5,1814,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,36.0,6,2,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,09105102,1.0,1.0
09105106,091051,9105,00091,0009,2022,nacional,3,1,hombre,3-5,1814,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,36.0,6,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,09105102,1.0,1.0
09120204,091202,9120,00091,0009,2022,nacional,4,2,mujer,3-5,1814,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,33.0,10,3,3,0.0,0.0,2,1.0,,,1,1.0,01,1.0,1.0,2.0,,2.0,,09120201,1.0,1.0
09120209,091202,9120,00091,0009,2022,nacional,2,1,hombre,0-2,1814,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,26.0,10,3,3,0.0,0.0,2,1.0,,,1,1.0,07,1.0,2.0,,,2.0,,09120207,1.0,1.0
09120210,091202,9120,00091,0009,2022,nacional,4,2,mujer,3-5,1814,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,26.0,10,3,3,0.0,0.0,2,1.0,,,1,1.0,07,1.0,2.0,,,2.0,,09120207,1.0,1.0
09201104,092011,9201,00092,0010,2022,nacional,1,1,hombre,0-2,1860,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,46.0,4,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,09201102,1.0,1.0
09203105,092031,9203,00092,0010,2022,nacional,3,1,hombre,3-5,1860,1,,,3.0,0.0,0,1,1.0,1.0,,,0,0.0,,1.0,Madre,2.0,34.0,5,1,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,1.0,,,2.0,,09203102,1.0,1.0
09206104,092061,9206,00092,0010,2022,nacional,4,1,hombre,3-5,1860,1,,,4.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,36.0,6,1,3,,0.0,1,,4.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,09206102,1.0,1.0
09212103,092121,9212,00092,0010,2022,nacional,3,2,mujer,3-5,1860,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,34.0,4,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,09212102,1.0,1.0
09212104,092121,9212,00092,0010,2022,nacional,1,1,hombre,0-2,1860,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,34.0,4,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,09212102,1.0,1.0
09213103,092131,9213,00092,0010,2022,nacional,4,2,mujer,3-5,1860,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,28.0,3,1,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,09213102,1.0,1.0
09308107,093081,9308,00093,0009,2022,nacional,0,1,hombre,0-2,1483,0,1.0,"No tiene necesidad, está pequeño",,,0,1,0.0,0.0,,,0,0.0,,1.0,Madre,2.0,34.0,7,1,3,0.0,0.0,2,1.0,,,1,2.0,03,1.0,2.0,,,2.0,,09308103,2.0,0.0
09309105,093091,9309,00093,0009,2022,nacional,0,1,hombre,0-2,1483,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,33.0,5,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,09309102,2.0,0.0
09311104,093111,9311,00093,0009,2022,nacional,3,1,hombre,3-5,1483,1,,,4.0,0.0,0,1,0.0,0.0,,,0,1.0,1.0,,,,,4,1,2,,1.0,1,,4.0,0.0,1,2.0,00,,2.0,,,1.0,1.0,,,
09316105,093161,9316,00093,0009,2022,nacional,1,1,hombre,0-2,1483,1,,,8.0,700.0,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,25.0,5,1,4,,0.0,1,,8.0,700.0,1,1.0,03,1.0,1.0,2.0,,2.0,,09316103,1.0,1.0
09318103,093181,9318,00093,0009,2022,nacional,2,1,hombre,0-2,1483,0,6.0,Otra razón,,,0,0,,,,,0,,,,,,,3,1,2,0.0,,2,6.0,,,2,,,,,,,,,,,
09407105,094071,9407,00094,0009,2022,nacional,0,1,hombre,0-2,1962,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,32.0,5,1,2,0.0,0.0,2,1.0,,,1,1.0,01,1.0,2.0,,,2.0,,09407101,1.0,1.0
09408104,094081,9408,00094,0009,2022,nacional,0,1,hombre,0-2,1962,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,22.0,4,1,2,0.0,0.0,2,1.0,,,1,1.0,01,1.0,1.0,2.0,,2.0,,09408101,1.0,1.0
09412105,094121,9412,00094,0009,2022,nacional,3,2,mujer,3-5,1962,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,32.0,5,1,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,09412102,2.0,0.0
09415106,094151,9415,00094,0009,2022,nacional,0,2,mujer,0-2,1962,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,20.0,6,1,4,0.0,0.0,2,1.0,,,1,1.0,04,1.0,1.0,2.0,,2.0,,09415104,1.0,1.0
09417103,094171,9417,00094,0009,2022,nacional,1,1,hombre,0-2,1962,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,26.0,4,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,09417102,2.0,0.0
09417104,094171,9417,00094,0009,2022,nacional,4,1,hombre,3-5,1962,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,26.0,4,2,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,09417102,2.0,0.0
09501106,095011,9501,00095,0016,2022,nacional,3,2,mujer,3-5,1739,0,4.0,Horarios incompatibles con madre/padre/tutor,,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,29.0,6,1,3,1.0,0.0,2,4.0,,,1,1.0,03,1.0,2.0,,,2.0,,09501103,1.0,1.0
09502108,095021,9502,00095,0016,2022,nacional,2,2,mujer,0-2,1739,0,2.0,No puede pagar los gastos escolares,,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,24.0,9,2,5,1.0,0.0,2,2.0,,,1,1.0,05,1.0,2.0,,,2.0,,09502105,2.0,0.0
09502109,095021,9502,00095,0016,2022,nacional,0,2,mujer,0-2,1739,0,2.0,No puede pagar los gastos escolares,,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,24.0,9,2,5,1.0,0.0,2,2.0,,,1,1.0,05,1.0,2.0,,,2.0,,09502105,2.0,0.0
09504103,095041,9504,00095,0016,2022,nacional,4,2,mujer,3-5,1739,1,,,5.0,2100.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,36.0,4,2,2,,0.0,1,,5.0,2100.0,1,1.0,02,1.0,2.0,,,2.0,,09504102,2.0,0.0
09504104,095041,9504,00095,0016,2022,nacional,1,2,mujer,0-2,1739,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,36.0,4,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,09504102,2.0,0.0
09605107,096051,9605,00096,0016,2022,nacional,4,2,mujer,3-5,1498,1,,,4.0,0.0,0,1,0.0,0.0,,,0,0.0,,3.0,Abuela,2.0,50.0,7,1,3,,0.0,1,,4.0,0.0,1,2.0,01,3.0,2.0,,,2.0,,09605101,1.0,1.0
10002105,100021,10002,00100,0016,2022,nacional,2,2,mujer,0-2,2013,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,46.0,5,1,4,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,10002102,2.0,0.0
10303105,103031,10303,00103,0016,2022,nacional,4,2,mujer,3-5,2066,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,40.0,5,1,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,10303102,2.0,0.0
10802103,108021,10802,00108,0016,2022,nacional,5,1,hombre,3-5,1567,1,,,4.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,40.0,3,1,2,,0.0,1,,4.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,10802102,2.0,0.0
10803104,108031,10803,00108,0016,2022,nacional,0,2,mujer,0-2,1567,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,5.0,Tía,2.0,26.0,4,1,3,0.0,0.0,2,1.0,,,1,1.0,02,5.0,2.0,,,2.0,,10803102,2.0,0.0
10805104,108051,10805,00108,0016,2022,nacional,3,2,mujer,3-5,1567,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,30.0,5,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,10805102,2.0,0.0
10805105,108051,10805,00108,0016,2022,nacional,3,2,mujer,3-5,1567,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,30.0,5,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,10805102,2.0,0.0
11203103,112031,11203,00112,0016,2022,nacional,3,1,hombre,3-5,2402,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,42.0,3,1,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,11203102,2.0,0.0
11204103,112041,11204,00112,0016,2022,nacional,5,2,mujer,3-5,2402,0,6.0,Otra razón,,,0,1,1.0,0.0,,,0,0.0,,99.0,No especificado,2.0,47.0,3,1,2,0.0,0.0,2,6.0,,,1,1.0,01,99.0,2.0,,,2.0,,11204101,1.0,1.0
11301103,113011,11301,00113,0016,2022,nacional,2,1,hombre,0-2,1675,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,36.0,4,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,11301102,2.0,0.0
11604103,116041,11604,00116,0016,2022,nacional,4,1,hombre,3-5,1718,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,27.0,4,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,11604102,2.0,0.0
11604104,116041,11604,00116,0016,2022,nacional,2,2,mujer,0-2,1718,0,1.0,"No tiene necesidad, está pequeño",,,0,0,,,,,0,,,,,,,4,2,2,0.0,,2,1.0,,,2,,,,,,,,,,,
11701204,117012,11701,00117,0016,2022,nacional,2,1,hombre,0-2,1247,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,27.0,4,1,2,0.0,0.0,2,1.0,,,1,1.0,01,1.0,2.0,,,2.0,,11701201,1.0,1.0
11802105,118021,11802,00118,0014,2022,nacional,3,1,hombre,3-5,839,1,,,6.0,720.0,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,48.0,6,1,4,,0.0,1,,6.0,720.0,1,1.0,02,3.0,2.0,,,2.0,,11802102,1.0,1.0
11813102,118131,11813,00118,0014,2022,nacional,3,1,hombre,3-5,839,1,,,4.0,1000.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,24.0,2,1,1,,0.0,1,,4.0,1000.0,1,1.0,01,1.0,2.0,,,2.0,,11813101,1.0,1.0
11818106,118181,11818,00118,0014,2022,nacional,5,2,mujer,3-5,839,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,25.0,7,2,4,,0.0,1,,3.0,0.0,1,1.0,03,1.0,2.0,,,2.0,,11818103,2.0,0.0
